"subID","keyboard_condition","trial_type","trial_number","correct_num","response_num","response_rt","correct_space","response_space","probe_space","correct_width","response_width","probe_width","adjustment_duration","stim_length","exp_version","number_deviation","width_deviation","spacing_deviation","number_deviation_ratio","width_deviation_ration","spacing_deviation_ratio","response_stim_length","compression_rate","actual_pooled_width","response_pooled_width","pooled_width_deviation","actual_width_density","response_width_density","width_density_deviation","actual_edge_to_edge_spacing","response_edge_to_edge_spacing","edge_to_edge_spacing_deviation","width_deviation_relative","spacing_deviation_relative","corrected_width_deviation","corrected_width_deviation_relative","spacing"
"702","up_down_width","initial",20,5,5,0.959328899858519,0.9,0.9,0.9,0.55,0.5,0.5,0.689711999846622,4.15,"exp1",0,-0.05,0,0,0.909090909090909,1,4.1,0.987951807228916,2.75,2.5,-0.25,0.662650602409638,0.609756097560976,-0.0528945048486628,0.35,0.4,0.05,-0.090909090909091,0,NA,NA,"middle"
"702","up_down_width","initial",21,5,4,0.680782499955967,0.9,1.2,0.5,0.25,0.25,0.45,3.42823389987461,3.85,"exp1",-1,5.55111512312578e-17,0.3,-0.2,1,1.33333333333333,3.85,1,1.25,1,-0.25,0.324675324675325,0.25974025974026,-0.0649350649350648,0.65,0.95,0.3,2.22044604925031e-16,0.333333333333333,NA,NA,"middle"
"702","up_down_width","match",22,3,3,0.934540699701756,2.2,1.35,0.7,0.55,0.45,0.35,3.4840959997382,4.95,"exp1",0,-0.1,-0.85,0,0.818181818181818,0.613636363636364,3.15,0.636363636363636,1.65,1.35,-0.3,0.333333333333333,0.428571428571428,0.0952380952380951,1.65,0.9,-0.75,-0.181818181818182,-0.386363636363636,NA,NA,"large"
"702","up_down_width","initial",23,3,2,0.836637200089172,1.1,1.9,1,0.25,0.25,0.55,4.24321360001341,2.45,"exp1",-1,5.55111512312578e-17,0.8,-0.333333333333333,1,1.72727272727273,2.15,0.877551020408163,0.75,0.5,-0.25,0.306122448979592,0.232558139534884,-0.073564309444708,0.85,1.65,0.8,2.22044604925031e-16,0.727272727272727,NA,NA,"large"
"702","up_down_width","match",24,3,3,0.742428200086579,1.8,1.15,0.6,0.55,0.5,0.25,4.33937219996005,4.15,"exp1",0,-0.0500000000000001,-0.65,0,0.909090909090909,0.638888888888889,2.8,0.674698795180723,1.65,1.5,-0.15,0.397590361445783,0.535714285714286,0.138123924268503,1.25,0.65,-0.6,-0.0909090909090911,-0.361111111111111,NA,NA,"large"
"702","up_down_width","initial",25,3,2,0.715220900019631,0.7,1.3,1.6,0.4,0.7,0.3,3.38637629989535,1.8,"exp1",-1,0.3,0.6,-0.333333333333333,1.75,1.85714285714286,2,1.11111111111111,1.2,1.4,0.2,0.666666666666667,0.7,0.0333333333333333,0.3,0.6,0.3,0.75,0.857142857142857,NA,NA,"small"
"702","up_down_width","initial",26,4,4,0.76733209984377,0.7,0.7,0.7,0.25,0.25,0.4,1.30954089993611,2.35,"exp1",0,5.55111512312578e-17,0,0,1,1,2.35,1,1,1,2.22044604925031e-16,0.425531914893617,0.425531914893617,1.11022302462516e-16,0.45,0.45,-5.55111512312578e-17,2.22044604925031e-16,0,NA,NA,"small"
"702","up_down_width","initial",27,5,4,0.914002099772915,1.1,1,0.5,0.4,0.3,0.3,1.83456529979594,4.8,"exp1",-1,-0.1,-0.1,-0.2,0.75,0.909090909090909,3.3,0.6875,2,1.2,-0.8,0.416666666666667,0.363636363636364,-0.053030303030303,0.7,0.7,-1.11022302462516e-16,-0.25,-0.090909090909091,NA,NA,"large"
"702","up_down_width","match",28,5,4,0.758087099995464,0.525,0.5,0.5,0.25,0.2,0.2,0.886956999776885,2.35,"exp1",-1,-0.05,-0.025,-0.2,0.8,0.952380952380952,1.7,0.723404255319149,1.25,0.8,-0.45,0.531914893617021,0.470588235294118,-0.0613266583229036,0.275,0.3,0.025,-0.2,-0.0476190476190477,NA,NA,"small"
"702","up_down_width","match",29,5,5,0.762675999896601,0.825,0.6,1,0.55,0.25,0.25,3.17500749998726,3.85,"exp1",0,-0.3,-0.225,0,0.454545454545455,0.727272727272727,2.65,0.688311688311688,2.75,1.25,-1.5,0.714285714285714,0.471698113207547,-0.242587601078167,0.275,0.35,0.075,-0.545454545454546,-0.272727272727273,NA,NA,"middle"
"702","up_down_width","match",30,4,4,0.684600299689919,0.783333333333333,1.1,1.1,0.25,0.2,0.45,1.59794919984415,2.6,"exp1",0,-0.0499999999999999,0.316666666666667,0,0.8,1.40425531914894,3.5,1.34615384615385,1,0.8,-0.2,0.384615384615385,0.228571428571429,-0.156043956043956,0.533333333333333,0.9,0.366666666666667,-0.2,0.404255319148936,NA,NA,"small"
"702","up_down_width","match",31,4,3,0.753135799895972,0.466666666666667,0.8,1.3,0.4,0.65,0.55,5.69032649998553,1.8,"exp1",-1,0.25,0.333333333333333,-0.25,1.625,1.71428571428571,2.25,1.25,1.6,1.95,0.35,0.888888888888889,0.866666666666667,-0.0222222222222221,0.0666666666666667,0.15,0.0833333333333333,0.625,0.714285714285714,NA,NA,"small"
"702","up_down_width","initial",32,4,4,0.651096099987626,1.1,0.6,0.6,0.25,0.2,0.2,0.747574199922383,3.55,"exp1",0,-0.05,-0.5,0,0.8,0.545454545454545,2,0.563380281690141,1,0.8,-0.2,0.28169014084507,0.4,0.11830985915493,0.85,0.4,-0.45,-0.2,-0.454545454545455,NA,NA,"large"
"702","up_down_width","initial",33,5,4,0.756170899840072,0.7,1.1,0.4,0.25,0.2,0.35,3.14058759994805,3.05,"exp1",-1,-0.05,0.4,-0.2,0.8,1.57142857142857,3.5,1.14754098360656,1.25,0.8,-0.45,0.409836065573771,0.228571428571429,-0.181264637002342,0.45,0.9,0.45,-0.2,0.571428571428572,NA,NA,"small"
"702","up_down_width","match",34,5,5,0.992076099850237,0.675,0.7,0.7,0.4,0.5,0.5,0.7542225997895,3.1,"exp1",0,0.1,0.0249999999999999,0,1.25,1.03703703703704,3.3,1.06451612903226,2,2.5,0.5,0.645161290322581,0.757575757575758,0.112414467253177,0.275,0.2,-0.0750000000000001,0.25,0.0370370370370369,NA,NA,"small"
"702","up_down_width","match",35,3,3,0.649199299747124,2.2,1.9,1,0.25,0.3,0.3,3.59924699971452,4.65,"exp1",0,0.05,-0.3,0,1.2,0.863636363636364,4.1,0.881720430107527,0.75,0.9,0.15,0.161290322580645,0.219512195121951,0.0582218725413061,1.95,1.6,-0.35,0.2,-0.136363636363636,NA,NA,"large"
"702","up_down_width","initial",36,4,4,0.882650999817997,1.1,1.2,0.7,0.4,0.45,0.5,2.51032639993355,3.7,"exp1",0,0.05,0.0999999999999999,0,1.125,1.09090909090909,4.05,1.09459459459459,1.6,1.8,0.2,0.432432432432432,0.444444444444444,0.012012012012012,0.7,0.75,0.0499999999999999,0.125,0.0909090909090908,NA,NA,"large"
"702","up_down_width","initial",37,5,4,0.727458599722013,1.1,1.1,1.1,0.55,0.5,0.35,4.11594669986516,4.95,"exp1",-1,-0.0500000000000001,0,-0.2,0.909090909090909,1,3.8,0.767676767676768,2.75,2,-0.75,0.555555555555556,0.526315789473684,-0.0292397660818715,0.55,0.6,0.05,-0.0909090909090911,0,NA,NA,"large"
"702","up_down_width","match",38,5,4,0.716092000016943,0.525,0.8,1.2,0.4,0.65,0.55,2.83605629974045,2.5,"exp1",-1,0.25,0.275,-0.2,1.625,1.52380952380952,3.05,1.22,2,2.6,0.600000000000001,0.8,0.852459016393443,0.0524590163934425,0.125,0.15,0.0249999999999999,0.625,0.523809523809524,NA,NA,"small"
"702","up_down_width","initial",39,3,3,0.676895699929446,0.7,0.9,0.9,0.25,0.3,0.3,0.902579999994487,1.65,"exp1",0,0.05,0.2,0,1.2,1.28571428571429,2.1,1.27272727272727,0.75,0.9,0.15,0.454545454545455,0.428571428571428,-0.0259740259740261,0.45,0.6,0.15,0.2,0.285714285714286,NA,NA,"small"
"702","up_down_width","initial",40,4,4,0.635056399973109,0.9,1.1,1.1,0.25,0.3,0.45,1.77339780004695,2.95,"exp1",0,0.05,0.2,0,1.2,1.22222222222222,3.6,1.22033898305085,1,1.2,0.2,0.338983050847458,0.333333333333333,-0.0056497175141243,0.65,0.8,0.15,0.2,0.222222222222222,NA,NA,"middle"
"702","up_down_width","match",41,4,3,0.654122899984941,0.733333333333333,1.05,1.3,0.25,0.3,0.2,3.71348979999311,2.45,"exp1",-1,0.05,0.316666666666667,-0.25,1.2,1.43181818181818,2.4,0.979591836734694,1,0.9,-0.1,0.408163265306122,0.375,-0.0331632653061224,0.483333333333333,0.75,0.266666666666667,0.2,0.431818181818182,NA,NA,"small"
"702","up_down_width","initial",42,5,4,0.894061399856582,0.7,0.6,0.4,0.55,0.45,0.25,3.145304299891,3.35,"exp1",-1,-0.1,-0.1,-0.2,0.818181818181818,0.857142857142857,2.25,0.671641791044776,2.75,1.8,-0.95,0.82089552238806,0.8,-0.0208955223880598,0.15,0.15,1.11022302462516e-16,-0.181818181818182,-0.142857142857143,NA,NA,"small"
"702","up_down_width","match",43,4,3,0.831297999946401,0.6,0.65,0.6,0.55,0.6,0.4,2.38190359994769,2.35,"exp1",-1,0.05,0.05,-0.25,1.09090909090909,1.08333333333333,1.9,0.808510638297872,2.2,1.8,-0.4,0.936170212765957,0.947368421052632,0.0111982082866742,0.0499999999999999,0.0499999999999999,0,0.090909090909091,0.0833333333333334,NA,NA,"small"
"702","up_down_width","initial",44,4,3,0.63941689976491,0.7,0.7,0.7,0.4,0.55,0.55,0.756225599907339,2.5,"exp1",-1,0.15,0,-0.25,1.375,1,1.95,0.78,1.6,1.65,0.05,0.64,0.846153846153846,0.206153846153846,0.3,0.15,-0.15,0.375,0,NA,NA,"small"
"702","up_down_width","match",45,3,3,0.655566699802876,1.4,1.15,0.6,0.55,0.5,0.5,2.48332819994539,3.35,"exp1",0,-0.05,-0.25,0,0.909090909090909,0.821428571428571,2.8,0.835820895522388,1.65,1.5,-0.15,0.492537313432836,0.535714285714286,0.0431769722814498,0.85,0.65,-0.2,-0.090909090909091,-0.178571428571429,NA,NA,"large"
"702","up_down_width","match",46,3,2,0.784808199852705,1.475,1.7,1,0.25,0.35,0.4,2.61974200000986,3.2,"exp1",-1,0.1,0.225,-0.333333333333333,1.4,1.15254237288136,2.05,0.640625,0.75,0.7,-0.0499999999999999,0.234375,0.341463414634146,0.107088414634146,1.225,1.35,0.125,0.4,0.152542372881356,NA,NA,"large"
"702","up_down_width","initial",47,3,2,0.772974299965426,0.9,1.3,1,0.4,0.6,0.25,2.52729949983768,2.2,"exp1",-1,0.2,0.4,-0.333333333333333,1.5,1.44444444444444,1.9,0.863636363636364,1.2,1.2,-2.22044604925031e-16,0.545454545454546,0.631578947368421,0.0861244019138755,0.5,0.7,0.2,0.5,0.444444444444444,NA,NA,"middle"
"702","up_down_width","match",48,3,2,0.732145199785009,1.8,1.1,0.8,0.25,0.35,0.5,3.43388270004652,3.85,"exp1",-1,0.1,-0.7,-0.333333333333333,1.4,0.611111111111111,1.45,0.376623376623377,0.75,0.7,-0.0499999999999999,0.194805194805195,0.482758620689655,0.28795342588446,1.55,0.75,-0.8,0.4,-0.388888888888889,NA,NA,"large"
"702","up_down_width","initial",49,5,4,0.925368200056255,0.9,1.1,1.1,0.4,0.4,0.4,0.898000699933618,4,"exp1",-1,0,0.2,-0.2,1,1.22222222222222,3.7,0.925,2,1.6,-0.4,0.5,0.432432432432432,-0.0675675675675675,0.5,0.7,0.2,0,0.222222222222222,NA,NA,"middle"
"702","up_down_width","initial",50,4,4,0.772235299926251,1.1,1.1,1.1,0.55,0.45,0.55,1.96641049976461,3.85,"exp1",0,-0.1,0,0,0.818181818181818,1,3.75,0.974025974025974,2.2,1.8,-0.4,0.571428571428571,0.48,-0.0914285714285714,0.55,0.65,0.1,-0.181818181818182,0,NA,NA,"large"
"702","up_down_width","initial",51,3,3,0.912889000028372,1.1,1.3,1.3,0.55,0.55,0.55,0.761168399825692,2.75,"exp1",0,0,0.2,0,1,1.18181818181818,3.15,1.14545454545455,1.65,1.65,0,0.6,0.523809523809524,-0.0761904761904763,0.55,0.75,0.2,0,0.181818181818182,NA,NA,"large"
"702","up_down_width","match",52,5,4,0.736635999754071,0.675,1,1,0.55,0.65,0.55,2.23585829976946,3.25,"exp1",-1,0.1,0.325,-0.2,1.18181818181818,1.48148148148148,3.65,1.12307692307692,2.75,2.6,-0.149999999999999,0.846153846153846,0.712328767123288,-0.133825079030558,0.125,0.35,0.225,0.181818181818182,0.481481481481481,NA,NA,"small"
"702","up_down_width","match",1,3,2,1.27389579988085,2.2,1.5,1.2,0.25,0.35,0.55,3.06129859993234,4.65,"exp1",-1,0.1,-0.7,-0.333333333333333,1.4,0.681818181818182,1.85,0.397849462365591,0.75,0.7,-0.0499999999999999,0.161290322580645,0.378378378378378,0.217088055797733,1.95,1.15,-0.8,0.4,-0.318181818181818,NA,NA,"large"
"702","up_down_width","match",2,4,4,0.905119799776003,0.466666666666667,0.5,1.2,0.25,0.4,0.5,2.60623809997924,1.65,"exp1",0,0.15,0.0333333333333333,0,1.6,1.07142857142857,1.9,1.15151515151515,1,1.6,0.6,0.606060606060606,0.842105263157895,0.236044657097289,0.216666666666667,0.1,-0.116666666666667,0.6,0.0714285714285714,NA,NA,"small"
"702","up_down_width","initial",3,3,2,0.728712999960408,0.7,1,1.4,0.4,0.6,0.2,3.30287189991213,1.8,"exp1",-1,0.2,0.3,-0.333333333333333,1.5,1.42857142857143,1.6,0.888888888888889,1.2,1.2,-2.22044604925031e-16,0.666666666666667,0.75,0.0833333333333331,0.3,0.4,0.1,0.5,0.428571428571429,NA,NA,"small"
"702","up_down_width","match",4,4,4,0.797354099806398,0.6,0.6,1,0.4,0.5,0.5,1.75309659983031,2.2,"exp1",0,0.1,-1.11022302462516e-16,0,1.25,1,2.3,1.04545454545455,1.6,2,0.4,0.727272727272727,0.869565217391304,0.142292490118577,0.2,0.1,-0.1,0.25,-1.85037170770859e-16,NA,NA,"small"
"702","up_down_width","match",5,4,3,0.742816000012681,0.6,0.4,0.4,0.25,0.2,0.2,0.711770999943838,2.05,"exp1",-1,-0.05,-0.2,-0.25,0.8,0.666666666666667,1,0.487804878048781,1,0.6,-0.4,0.487804878048781,0.6,0.11219512195122,0.35,0.2,-0.15,-0.2,-0.333333333333333,NA,NA,"small"
"702","up_down_width","initial",6,3,3,0.821238499833271,0.9,0.85,1.2,0.4,0.35,0.4,2.48232759977691,2.2,"exp1",0,-0.05,-0.05,0,0.875,0.944444444444444,2.05,0.931818181818182,1.2,1.05,-0.15,0.545454545454546,0.51219512195122,-0.033259423503326,0.5,0.5,-5.55111512312578e-17,-0.125,-0.0555555555555556,NA,NA,"middle"
"702","up_down_width","match",7,4,4,0.722830599872395,0.733333333333333,0.8,1.2,0.25,0.35,0.45,2.23983869981021,2.45,"exp1",0,0.1,0.0666666666666667,0,1.4,1.09090909090909,2.75,1.12244897959184,1,1.4,0.4,0.408163265306122,0.509090909090909,0.100927643784787,0.483333333333333,0.45,-0.0333333333333334,0.4,0.0909090909090909,NA,NA,"small"
"702","up_down_width","initial",8,3,3,0.781814099755138,0.7,0.9,1,0.25,0.3,0.45,2.06304539996199,1.65,"exp1",0,0.05,0.2,0,1.2,1.28571428571429,2.1,1.27272727272727,0.75,0.9,0.15,0.454545454545455,0.428571428571429,-0.025974025974026,0.45,0.6,0.15,0.2,0.285714285714286,NA,NA,"small"
"702","up_down_width","match",9,5,4,0.700695599894971,0.675,0.5,0.5,0.25,0.3,0.35,1.66131209977902,2.95,"exp1",-1,0.05,-0.175,-0.2,1.2,0.740740740740741,1.8,0.610169491525424,1.25,1.2,-0.05,0.423728813559322,0.666666666666667,0.242937853107345,0.425,0.2,-0.225,0.2,-0.259259259259259,NA,NA,"small"
"702","up_down_width","match",10,4,3,0.656857299851254,0.733333333333333,1,0.9,0.55,0.65,0.4,2.06386209977791,2.75,"exp1",-1,0.1,0.266666666666667,-0.25,1.18181818181818,1.36363636363636,2.65,0.963636363636364,2.2,1.95,-0.25,0.8,0.735849056603774,-0.0641509433962264,0.183333333333333,0.35,0.166666666666667,0.181818181818182,0.363636363636364,NA,NA,"small"
"702","up_down_width","match",11,4,3,0.629553399747238,0.466666666666667,0.75,1.1,0.4,0.5,0.4,2.56891749985516,1.8,"exp1",-1,0.1,0.283333333333333,-0.25,1.25,1.60714285714286,2,1.11111111111111,1.6,1.5,-0.1,0.888888888888889,0.75,-0.138888888888889,0.0666666666666667,0.25,0.183333333333333,0.25,0.607142857142857,NA,NA,"small"
"702","up_down_width","match",12,4,3,0.781930499942973,0.6,0.65,0.6,0.55,0.6,0.3,2.58888649987057,2.35,"exp1",-1,0.0499999999999999,0.05,-0.25,1.09090909090909,1.08333333333333,1.9,0.808510638297872,2.2,1.8,-0.4,0.936170212765957,0.947368421052632,0.0111982082866741,0.0499999999999999,0.05,1.11022302462516e-16,0.0909090909090908,0.0833333333333334,NA,NA,"small"
"702","up_down_width","match",13,5,4,0.722114599775523,0.525,0.5,0.4,0.4,0.4,0.2,2.75592799996957,2.5,"exp1",-1,-5.55111512312578e-17,-0.025,-0.2,1,0.952380952380952,1.9,0.76,2,1.6,-0.4,0.8,0.842105263157895,0.0421052631578946,0.125,0.1,-0.025,-1.38777878078145e-16,-0.0476190476190477,NA,NA,"small"
"702","up_down_width","match",14,3,3,0.882592499954626,1.8,2,1.1,0.25,0.3,0.45,3.96448879991658,3.85,"exp1",0,0.05,0.2,0,1.2,1.11111111111111,4.3,1.11688311688312,0.75,0.9,0.15,0.194805194805195,0.209302325581395,0.0144971307762006,1.55,1.7,0.15,0.2,0.111111111111111,NA,NA,"large"
"702","up_down_width","initial",15,4,4,0.725094199879095,0.7,0.8,1.2,0.4,0.55,0.55,1.71131329983473,2.5,"exp1",0,0.15,0.1,0,1.375,1.14285714285714,2.95,1.18,1.6,2.2,0.6,0.64,0.745762711864407,0.105762711864407,0.3,0.25,-0.0499999999999999,0.375,0.142857142857143,NA,NA,"small"
"702","up_down_width","initial",16,3,3,0.651058599818498,1.1,1.5,0.9,0.25,0.35,0.45,4.62129859998822,2.45,"exp1",0,0.1,0.4,0,1.4,1.36363636363636,3.35,1.36734693877551,0.75,1.05,0.3,0.306122448979592,0.313432835820896,0.00731038684130375,0.85,1.15,0.3,0.4,0.363636363636364,NA,NA,"large"
"702","up_down_width","initial",17,5,4,0.637809699866921,1.1,1.5,0.5,0.25,0.25,0.25,1.94699529977515,4.65,"exp1",-1,0,0.4,-0.2,1,1.36363636363636,4.75,1.02150537634409,1.25,1,-0.25,0.268817204301075,0.210526315789474,-0.0582908885116016,0.85,1.25,0.4,0,0.363636363636364,NA,NA,"large"
"702","up_down_width","initial",18,4,4,1.29732719971798,0.9,0.9,0.6,0.55,0.45,0.45,1.36980439978652,3.25,"exp1",0,-0.1,0,0,0.818181818181818,1,3.15,0.969230769230769,2.2,1.8,-0.4,0.676923076923077,0.571428571428571,-0.105494505494506,0.35,0.45,0.1,-0.181818181818182,0,NA,NA,"middle"
"702","up_down_width","initial",19,5,4,0.703035000013188,0.7,0.9,0.9,0.4,0.55,0.2,2.19057569978759,3.2,"exp1",-1,0.15,0.2,-0.2,1.375,1.28571428571429,3.25,1.015625,2,2.2,0.2,0.625,0.676923076923077,0.0519230769230768,0.3,0.35,0.0500000000000002,0.375,0.285714285714286,NA,NA,"small"
"702","up_down_width","initial",20,5,4,1.07277149986476,0.7,1.3,0.6,0.25,0.3,0.45,2.6409056999255,3.05,"exp1",-1,0.05,0.6,-0.2,1.2,1.85714285714286,4.2,1.37704918032787,1.25,1.2,-0.0499999999999998,0.409836065573771,0.285714285714286,-0.124121779859485,0.45,1,0.55,0.2,0.857142857142857,NA,NA,"small"
"702","up_down_width","initial",21,3,3,0.735075799981132,0.7,0.8,0.8,0.55,0.6,0.45,1.35856219986454,1.95,"exp1",0,0.05,0.1,0,1.09090909090909,1.14285714285714,2.2,1.12820512820513,1.65,1.8,0.15,0.846153846153846,0.818181818181818,-0.027972027972028,0.15,0.2,0.05,0.090909090909091,0.142857142857143,NA,NA,"small"
"702","up_down_width","initial",22,5,4,0.635110999923199,0.9,1.4,1.3,0.55,0.7,0.35,2.14395839977078,4.15,"exp1",-1,0.15,0.5,-0.2,1.27272727272727,1.55555555555556,4.9,1.18072289156626,2.75,2.8,0.0500000000000003,0.662650602409638,0.571428571428572,-0.091222030981067,0.35,0.7,0.35,0.272727272727273,0.555555555555555,NA,NA,"middle"
"702","up_down_width","initial",23,5,4,0.694990899879485,0.7,1,1.2,0.55,0.7,0.55,2.97953809984028,3.35,"exp1",-1,0.15,0.3,-0.2,1.27272727272727,1.42857142857143,3.7,1.1044776119403,2.75,2.8,0.0500000000000007,0.82089552238806,0.756756756756757,-0.0641387656313028,0.15,0.3,0.15,0.272727272727273,0.428571428571429,NA,NA,"small"
"702","up_down_width","match",24,5,4,0.624295999761671,0.825,0.8,0.6,0.55,0.5,0.5,1.28628679970279,3.85,"exp1",-1,-0.05,-0.025,-0.2,0.909090909090909,0.96969696969697,2.9,0.753246753246753,2.75,2,-0.75,0.714285714285714,0.689655172413793,-0.0246305418719213,0.275,0.3,0.025,-0.090909090909091,-0.0303030303030303,NA,NA,"middle"
"702","up_down_width","match",25,3,3,0.694436299847439,1.475,1.35,0.9,0.25,0.35,0.45,2.77231849986129,3.2,"exp1",0,0.1,-0.125,0,1.4,0.915254237288136,3.05,0.953125,0.75,1.05,0.3,0.234375,0.344262295081967,0.109887295081967,1.225,1,-0.225,0.4,-0.0847457627118644,NA,NA,"large"
"702","up_down_width","initial",26,4,4,0.721345199737698,0.9,0.8,0.8,0.25,0.2,0.2,0.832910399883986,2.95,"exp1",0,-0.05,-0.1,0,0.8,0.888888888888889,2.6,0.88135593220339,1,0.8,-0.2,0.338983050847458,0.307692307692308,-0.03129074315515,0.65,0.6,-0.0499999999999999,-0.2,-0.111111111111111,NA,NA,"middle"
"702","up_down_width","match",27,5,4,0.66821979987435,0.675,0.7,0.7,0.55,0.55,0.25,1.67874399968423,3.25,"exp1",-1,-1.11022302462516e-16,0.0249999999999999,-0.2,1,1.03703703703704,2.65,0.815384615384615,2.75,2.2,-0.55,0.846153846153846,0.830188679245283,-0.0159651669085631,0.125,0.15,0.025,-2.01858731750028e-16,0.0370370370370369,NA,NA,"small"
"702","up_down_width","match",28,3,3,0.629935999866575,1.8,1.25,1.2,0.4,0.45,0.25,2.42208829987794,4,"exp1",0,0.0499999999999999,-0.55,0,1.125,0.694444444444445,2.95,0.7375,1.2,1.35,0.15,0.3,0.457627118644068,0.157627118644068,1.4,0.8,-0.6,0.125,-0.305555555555555,NA,NA,"large"
"702","up_down_width","match",29,5,4,0.673289299942553,0.8625,1.7,0.5,0.25,0.25,0.35,4.56564329983667,3.7,"exp1",-1,0,0.8375,-0.2,1,1.97101449275362,5.35,1.44594594594595,1.25,1,-0.25,0.337837837837838,0.186915887850467,-0.150921949987371,0.6125,1.45,0.8375,0,0.971014492753623,NA,NA,"middle"
"702","up_down_width","match",30,5,4,0.584853099891916,0.675,0.9,1.2,0.4,0.4,0.4,1.49877459998243,3.1,"exp1",-1,0,0.225,-0.2,1,1.33333333333333,3.1,1,2,1.6,-0.4,0.645161290322581,0.516129032258065,-0.129032258064516,0.275,0.5,0.225,0,0.333333333333333,NA,NA,"small"
"702","up_down_width","initial",31,4,4,0.613612699788064,0.7,0.6,1,0.55,0.5,0.5,3.2890717999544,2.65,"exp1",0,-0.05,-0.1,0,0.909090909090909,0.857142857142857,2.3,0.867924528301887,2.2,2,-0.2,0.830188679245283,0.869565217391304,0.0393765381460213,0.15,0.1,-0.0499999999999999,-0.090909090909091,-0.142857142857143,NA,NA,"small"
"702","up_down_width","initial",32,5,4,0.635110199917108,1.1,1.1,1.1,0.55,0.4,0.4,0.768380099907517,4.95,"exp1",-1,-0.15,0,-0.2,0.727272727272727,1,3.7,0.747474747474748,2.75,1.6,-1.15,0.555555555555556,0.432432432432432,-0.123123123123123,0.55,0.7,0.15,-0.272727272727273,0,NA,NA,"large"
"702","up_down_width","match",33,3,2,1.23427659994923,1.4,1.7,0.8,0.55,0.55,0.55,2.39453029981814,3.35,"exp1",-1,0,0.3,-0.333333333333333,1,1.21428571428571,2.25,0.671641791044776,1.65,1.1,-0.55,0.492537313432836,0.488888888888889,-0.00364842454394693,0.85,1.15,0.3,0,0.214285714285714,NA,NA,"large"
"702","up_down_width","initial",34,3,2,0.819830499822274,0.9,1.4,1.4,0.25,0.3,0.2,2.42801199993119,2.05,"exp1",-1,0.05,0.5,-0.333333333333333,1.2,1.55555555555556,1.7,0.829268292682927,0.75,0.6,-0.15,0.365853658536585,0.352941176470588,-0.0129124820659972,0.65,1.1,0.45,0.2,0.555555555555555,NA,NA,"middle"
"702","up_down_width","initial",35,5,4,0.676088499836624,0.9,1.1,0.9,0.25,0.25,0.5,2.46613309998065,3.85,"exp1",-1,5.55111512312578e-17,0.2,-0.2,1,1.22222222222222,3.55,0.922077922077922,1.25,1,-0.25,0.324675324675325,0.28169014084507,-0.0429851838302542,0.65,0.85,0.2,2.22044604925031e-16,0.222222222222222,NA,NA,"middle"
"702","up_down_width","match",36,3,2,0.951718899887055,1.4,1.3,1.4,0.25,0.25,0.3,2.62359819980338,3.05,"exp1",-1,0,-0.0999999999999999,-0.333333333333333,1,0.928571428571429,1.55,0.508196721311475,0.75,0.5,-0.25,0.245901639344262,0.32258064516129,0.076679005817028,1.15,1.05,-0.0999999999999999,0,-0.0714285714285713,NA,NA,"large"
"702","up_down_width","initial",37,4,4,0.779026899952441,0.9,1.1,0.6,0.4,0.45,0.5,1.95801509986632,3.1,"exp1",0,0.05,0.2,0,1.125,1.22222222222222,3.75,1.20967741935484,1.6,1.8,0.2,0.516129032258065,0.48,-0.0361290322580645,0.5,0.65,0.15,0.125,0.222222222222222,NA,NA,"middle"
"702","up_down_width","match",38,5,4,0.671384699875489,0.825,1.5,0.7,0.25,0.35,0.35,2.35404989984818,3.55,"exp1",-1,0.1,0.675,-0.2,1.4,1.81818181818182,4.85,1.36619718309859,1.25,1.4,0.15,0.352112676056338,0.288659793814433,-0.063452882241905,0.575,1.15,0.575,0.4,0.818181818181818,NA,NA,"middle"
"702","up_down_width","match",39,4,4,0.695418699877337,0.783333333333333,1,0.6,0.25,0.2,0.2,1.63835019990802,2.6,"exp1",0,-0.05,0.216666666666667,0,0.8,1.27659574468085,3.2,1.23076923076923,1,0.8,-0.2,0.384615384615385,0.25,-0.134615384615385,0.533333333333333,0.8,0.266666666666667,-0.2,0.276595744680851,NA,NA,"small"
"702","up_down_width","initial",40,3,2,0.837287599686533,0.9,1.2,1.4,0.55,0.65,0.35,2.73125780001283,2.35,"exp1",-1,0.1,0.3,-0.333333333333333,1.18181818181818,1.33333333333333,1.85,0.787234042553192,1.65,1.3,-0.35,0.702127659574468,0.702702702702703,0.000575043128234642,0.35,0.55,0.2,0.181818181818182,0.333333333333333,NA,NA,"middle"
